Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
STU4669,21,100,94,74,25.0,1
STU4670,20,91,87,80,24.0,1
STU4671,19,70,70,67,16.5,1
STU4672,17,64,48,57,9.2,1
STU4673,15,78,84,78,21.0,1
STU4674,18,56,61,64,16.3,1
STU4675,16,52,76,60,11.0,1
STU4676,16,53,49,48,5.6,1
STU4677,17,53,57,58,7.4,1
STU4678,19,46,65,56,8.4,1
STU4679,19,58,65,66,17.3,1
STU4680,18,77,75,76,19.8,1
STU4681,15,63,55,61,9.3,1
STU4682,16,72,83,76,19.8,1
STU4683,20,60,59,49,6.0,1
STU4684,15,47,67,61,10.8,1
STU4685,19,50,63,44,7.8,1
STU4686,17,74,83,73,20.6,1
STU4687,15,37,48,57,6.5,0
STU4688,21,36,40,51,5.2,0
STU4689,19,60,67,47,8.3,1
STU4690,17,77,63,64,14.7,1
STU4691,21,75,84,78,23.3,1
STU4692,19,77,71,77,22.1,1
STU4693,20,67,81,79,18.6,1
STU4694,21,81,67,62,17.1,1
STU4695,18,59,64,72,15.1,1
STU4696,17,75,62,73,15.0,1
STU4697,21,77,71,68,14.9,1
STU4698,18,66,64,59,10.5,1
STU4699,19,66,72,63,16.5,1
STU4700,19,72,63,59,15.1,1
STU4701,20,76,78,66,18.2,1
STU4702,18,89,94,90,24.9,1
STU4703,19,57,57,53,10.4,1
STU4704,19,34,49,56,6.6,0
STU4705,17,61,66,61,15.0,1
STU4706,19,52,64,60,11.5,1
STU4707,21,27,46,60,6.0,0
STU4708,17,91,88,82,24.2,1
STU4709,19,48,46,43,2.4,0
STU4710,21,78,87,75,23.0,1
STU4711,20,55,54,56,6.9,1
STU4712,19,64,61,54,11.9,1
STU4713,20,69,66,59,13.2,1
STU4714,19,71,45,55,7.8,1
STU4715,19,79,71,85,19.3,1
STU4716,16,46,43,48,5.1,0
STU4717,15,48,47,50,5.8,0
STU4718,19,86,80,65,21.0,1
STU4719,15,82,71,76,19.4,1
STU4720,19,61,46,49,7.7,1
STU4721,20,100,80,69,23.9,1
STU4722,16,97,79,83,24.8,1
STU4723,19,91,91,83,23.9,1
STU4724,18,37,46,58,7.0,0
STU4725,21,71,72,66,15.5,1
STU4726,20,57,55,58,9.6,1
STU4727,18,73,65,73,17.5,1
STU4728,20,65,69,58,13.0,1
STU4729,19,85,77,71,20.8,1
STU4730,17,52,47,56,4.5,1
STU4731,21,40,44,44,2.3,0
STU4732,16,69,66,59,13.1,1
STU4733,19,55,63,56,8.8,1
STU4734,16,82,79,67,19.1,1
STU4735,17,77,76,80,17.5,1
STU4736,19,79,74,77,21.6,1
STU4737,15,51,59,50,7.9,1
STU4738,21,62,57,62,11.5,1
STU4739,20,49,53,68,8.3,1
STU4740,20,50,40,50,3.2,0
STU4741,18,72,54,65,13.3,1
STU4742,18,71,69,77,21.3,1
STU4743,20,60,69,59,11.3,1
STU4744,16,76,57,53,15.3,1
STU4745,18,46,52,55,7.0,1
STU4746,21,89,81,62,18.4,1
STU4747,21,53,50,59,6.5,1
STU4748,19,74,79,67,19.2,1
STU4749,20,56,72,78,19.7,1
STU4750,20,68,69,72,14.6,1
STU4751,19,55,47,51,6.5,1
STU4752,18,32,41,55,3.9,0
STU4753,15,72,67,77,18.6,1
STU4754,19,56,68,68,15.8,1
STU4755,20,51,51,52,2.6,1
STU4756,16,77,86,73,20.3,1
STU4757,16,71,56,65,10.1,1
STU4758,18,51,45,57,8.4,1
STU4759,20,50,45,48,3.1,0
STU4760,20,56,60,58,9.8,1
STU4761,17,50,51,49,7.8,1
STU4762,21,69,77,73,16.6,1
STU4763,20,66,76,73,15.2,1
STU4764,19,83,84,84,23.3,1
STU4765,17,82,81,77,24.7,1
STU4766,18,37,45,42,2.6,0
STU4767,19,60,67,63,13.2,1
STU4768,18,55,63,61,12.0,1
STU4769,20,77,56,68,15.7,1
STU4770,17,61,41,51,8.1,1
STU4771,16,50,54,55,9.8,1
STU4772,19,52,65,61,8.3,1
STU4773,17,73,57,64,13.3,1
STU4774,15,60,55,55,9.4,1
STU4775,19,37,41,36,3.5,0
STU4776,16,68,64,72,16.0,1
STU4777,18,67,58,48,9.2,1
STU4778,19,59,64,64,11.3,1
STU4779,20,90,84,74,20.1,1
STU4780,16,82,67,66,15.4,1
STU4781,17,100,89,78,24.4,1
STU4782,18,60,57,48,5.6,1
STU4783,18,62,73,63,13.9,1
STU4784,18,53,73,65,12.2,1
STU4785,21,74,77,69,16.7,1
STU4786,19,68,82,77,17.4,1
STU4787,17,45,51,47,6.5,0
STU4788,17,39,47,43,2.8,0
STU4789,16,67,63,66,14.7,1
STU4790,17,92,78,79,24.5,1
STU4791,18,78,74,73,17.8,1
STU4792,21,71,55,57,11.8,1
STU4793,17,63,70,78,17.3,1
STU4794,21,66,71,83,20.2,1
STU4795,18,81,92,77,22.7,1
STU4796,19,63,67,65,14.6,1
STU4797,17,80,71,67,20.0,1
STU4798,21,49,54,52,9.0,1
STU4799,17,73,64,66,16.5,1
STU4800,21,78,90,66,21.1,1
STU4801,15,72,52,62,11.3,1
STU4802,20,63,61,55,10.0,1
STU4803,16,79,82,75,22.0,1
STU4804,16,44,49,60,7.4,1
STU4805,20,77,81,71,21.1,1
STU4806,20,77,81,63,14.6,1
STU4807,21,47,52,48,9.3,0
STU4808,18,49,45,50,6.8,0
STU4809,20,46,58,48,6.2,1
STU4810,15,44,44,52,5.6,0
STU4811,21,97,89,83,21.9,1
STU4812,17,29,45,50,2.9,0
STU4813,17,70,82,70,19.8,1
STU4814,18,62,53,61,9.7,1
STU4815,20,54,53,51,5.3,1
STU4816,20,85,69,74,21.3,1
STU4817,19,69,71,68,13.6,1
STU4818,19,56,65,62,11.0,1
STU4819,17,69,76,70,21.4,1
STU4820,18,42,38,49,4.0,0
STU4821,15,80,66,73,15.2,1
STU4822,15,63,61,58,13.7,1
STU4823,16,65,65,68,17.1,1
STU4824,18,43,48,62,4.9,1
STU4825,21,52,62,63,13.7,1
STU4826,20,48,55,47,5.5,1
STU4827,20,82,74,85,22.4,1
STU4828,16,77,74,80,19.6,1
STU4829,19,40,62,48,7.1,1
STU4830,17,55,67,70,14.4,1
STU4831,21,53,69,59,10.4,1
STU4832,18,52,62,48,7.7,1
STU4833,16,49,50,61,7.4,1
STU4834,20,64,71,70,15.9,1
STU4835,15,85,93,80,24.0,1
STU4836,20,70,59,66,16.1,1
STU4837,17,42,39,45,3.1,0
STU4838,18,87,95,73,23.9,1
STU4839,16,74,75,73,15.3,1
STU4840,16,48,57,59,11.1,1
STU4841,19,83,76,70,21.4,1
STU4842,16,51,43,51,5.5,0
STU4843,17,74,81,59,15.6,1
STU4844,17,57,55,58,8.7,1
STU4845,15,45,42,53,3.3,0
STU4846,21,59,68,59,10.1,1
STU4847,15,83,84,78,22.1,1
STU4848,15,74,83,72,20.3,1
STU4849,15,36,37,48,4.7,0
STU4850,21,81,85,76,23.5,1
STU4851,21,64,50,56,10.9,1
STU4852,15,65,68,61,12.9,1
STU4853,15,42,59,61,9.7,1
STU4854,21,71,56,56,12.1,1
STU4855,15,62,61,64,12.9,1
STU4856,18,80,84,79,24.9,1
STU4857,20,44,56,51,8.9,1
STU4858,20,79,77,65,16.4,1
STU4859,15,50,71,67,9.3,1
STU4860,20,53,43,47,4.7,0
STU4861,16,59,54,56,8.7,1
STU4862,20,77,82,79,23.5,1
STU4863,15,72,79,63,17.7,1
STU4864,20,70,80,70,20.7,1
STU4865,15,74,72,75,17.3,1
STU4866,15,43,51,43,2.7,0
STU4867,15,85,67,68,18.3,1
STU4868,20,45,49,45,6.0,0
STU4869,16,36,54,52,4.9,0
STU4870,16,60,64,58,13.9,1
STU4871,18,52,50,65,9.3,1
STU4872,17,31,47,50,2.2,0
STU4873,20,34,53,57,4.4,0
STU4874,21,85,73,81,17.7,1
STU4875,18,65,80,75,19.2,1
STU4876,17,70,68,67,16.7,1
STU4877,19,55,68,71,13.0,1
STU4878,17,38,47,54,3.1,0
STU4879,17,50,53,54,5.9,1
STU4880,19,57,55,64,8.1,1
STU4881,17,51,40,61,3.8,1
STU4882,15,66,68,66,13.7,1
STU4883,15,49,57,45,5.5,1
STU4884,21,75,73,74,21.0,1
STU4885,15,84,73,69,21.0,1
STU4886,16,67,56,59,13.4,1
STU4887,17,58,49,54,6.1,1
STU4888,18,75,67,64,15.7,1
STU4889,21,91,81,61,17.2,1
STU4890,20,66,70,57,14.6,1
STU4891,18,51,42,57,6.8,1
STU4892,19,43,54,49,5.4,0
STU4893,15,37,51,63,2.7,0
STU4894,21,69,72,76,19.9,1
STU4895,16,93,87,70,21.7,1
STU4896,21,67,69,63,12.9,1
STU4897,18,78,88,77,24.1,1
STU4898,15,75,75,71,16.2,1
STU4899,21,77,91,78,19.8,1
STU4900,15,46,51,48,7.1,0
STU4901,16,87,93,77,23.1,1
STU4902,21,50,52,55,6.1,1
STU4903,16,88,82,73,24.1,1
STU4904,15,60,49,60,9.4,1
STU4905,16,52,49,44,4.1,0
STU4906,18,44,55,54,6.7,1
STU4907,18,50,45,44,2.2,0
STU4908,19,55,42,56,5.2,1
STU4909,21,61,50,61,8.2,1
STU4910,17,82,71,63,22.2,1
STU4911,18,70,73,73,16.4,1
STU4912,15,87,96,83,23.2,1
STU4913,21,91,71,81,23.6,1
STU4914,15,80,94,71,21.0,1
STU4915,17,47,51,49,2.2,0
STU4916,15,38,35,56,3.6,0
STU4917,19,48,59,55,7.9,1
STU4918,16,51,58,62,8.8,1
STU4919,16,54,57,48,9.3,1
STU4920,15,77,80,75,20.2,1
STU4921,17,67,78,70,15.8,1
STU4922,20,60,66,50,12.0,1
STU4923,21,26,50,50,4.3,0
STU4924,16,59,53,51,10.3,1
STU4925,20,70,67,65,13.6,1
STU4926,19,89,82,72,22.6,1
STU4927,20,81,68,63,15.7,1
STU4928,19,92,82,83,24.8,1
STU4929,19,70,70,62,13.4,1
STU4930,21,77,62,70,15.2,1
STU4931,19,44,39,50,4.3,0
STU4932,21,44,72,58,12.5,1
STU4933,18,71,82,71,21.3,1
STU4934,18,90,74,73,21.4,1
STU4935,15,78,85,73,16.5,1
STU4936,21,88,86,82,24.5,1
STU4937,15,53,67,56,10.2,1
STU4938,20,85,80,72,21.1,1
STU4939,20,61,47,60,7.0,1
STU4940,18,97,84,86,23.7,1
STU4941,18,54,61,64,10.9,1
STU4942,17,85,79,76,21.4,1
STU4943,16,72,74,81,19.9,1
STU4944,21,71,80,68,20.5,1
STU4945,18,75,61,64,13.4,1
STU4946,15,68,49,68,11.0,1
STU4947,17,68,72,69,16.0,1
STU4948,18,64,76,57,16.4,1
STU4949,17,58,58,61,7.3,1
STU4950,15,59,69,66,14.7,1
STU4951,20,75,67,71,18.0,1
STU4952,18,86,90,78,23.0,1
STU4953,18,76,70,75,17.6,1
STU4954,17,100,79,76,22.3,1
STU4955,18,67,77,68,18.5,1
STU4956,20,85,76,71,20.2,1
STU4957,16,64,62,52,8.4,1
STU4958,18,98,84,79,23.9,1
STU4959,21,79,69,66,15.7,1
STU4960,19,39,62,45,3.9,0
STU4961,19,86,88,76,24.0,1
STU4962,20,59,57,64,13.8,1
STU4963,21,70,73,73,20.5,1
STU4964,19,64,55,64,11.1,1
STU4965,17,53,63,63,11.1,1
STU4966,19,57,51,53,6.4,1
STU4967,16,95,81,83,23.7,1
STU4968,20,85,71,74,17.2,1
STU4969,21,50,59,48,5.6,1
STU4970,17,97,78,80,21.5,1
STU4971,19,73,72,75,18.6,1
STU4972,21,87,95,78,24.2,1
STU4973,15,76,87,72,21.5,1
STU4974,21,46,53,57,8.3,1
STU4975,20,73,78,72,17.9,1
STU4976,21,69,68,62,13.5,1
STU4977,19,30,49,42,2.5,0
STU4978,19,48,54,74,10.8,1
STU4979,21,41,63,45,5.3,0
STU4980,20,64,62,68,11.5,1
STU4981,17,48,51,53,5.3,1
STU4982,19,38,48,59,3.8,0
STU4983,20,74,80,67,20.1,1
STU4984,15,44,63,58,9.4,1
STU4985,18,86,80,76,23.0,1
STU4986,20,59,61,65,11.8,1
STU4987,16,63,63,79,20.4,1
STU4988,15,56,56,55,10.3,1
STU4989,21,51,65,66,12.7,1
STU4990,19,92,84,78,20.6,1
STU4991,21,50,64,58,14.4,1
STU4992,21,78,76,65,17.1,1
STU4993,17,82,67,66,16.2,1
STU4994,19,65,65,58,11.3,1
STU4995,16,82,85,79,20.6,1
STU4996,17,36,44,54,2.4,0
STU4997,21,95,77,67,21.3,1
STU4998,19,68,47,44,8.7,1
STU4999,21,68,79,78,17.0,1
STU5000,18,66,54,68,8.3,1
STU5001,15,41,55,61,8.0,1
STU5002,17,33,52,52,4.6,0
STU5003,21,65,45,49,4.7,1
STU5004,19,64,61,59,13.7,1
STU5005,16,37,42,45,2.3,0
STU5006,18,51,46,48,3.9,0
STU5007,21,89,72,70,16.3,1
STU5008,15,86,95,66,24.3,1
STU5009,16,66,70,71,12.9,1
STU5010,18,49,55,61,7.2,1
STU5011,16,47,54,62,11.5,1
STU5012,15,39,47,57,5.1,0
STU5013,16,82,79,82,24.3,1
STU5014,19,89,75,77,24.4,1
STU5015,17,49,63,53,10.8,1
STU5016,15,51,43,53,5.0,0
STU5017,20,72,60,66,15.1,1
STU5018,18,58,62,55,11.9,1
STU5019,19,59,51,66,11.6,1
STU5020,16,58,47,56,6.4,1
STU5021,15,73,72,59,14.0,1
STU5022,20,50,36,52,6.0,0
STU5023,21,78,86,80,22.3,1
STU5024,19,45,35,47,3.1,0
STU5025,15,71,63,55,11.7,1
STU5026,19,89,72,73,20.1,1
STU5027,19,78,78,76,23.0,1
STU5028,21,75,84,70,20.4,1
STU5029,20,69,62,68,16.6,1
STU5030,20,64,57,67,11.7,1
STU5031,20,58,60,65,9.0,1
STU5032,21,43,62,55,7.5,1
STU5033,15,66,60,61,9.7,1
STU5034,16,79,80,72,24.4,1
STU5035,16,44,57,60,6.5,1
STU5036,18,48,57,46,5.1,1
STU5037,17,58,63,69,11.3,1
STU5038,17,67,75,61,16.5,1
STU5039,18,65,55,51,12.5,1
STU5040,18,66,58,75,16.2,1
STU5041,20,62,62,66,14.4,1
STU5042,19,47,53,62,11.0,1
STU5043,18,81,77,77,22.5,1
STU5044,18,65,75,64,17.0,1
STU5045,17,38,42,42,2.1,0
STU5046,19,66,72,80,20.4,1
STU5047,17,51,56,54,9.1,1
STU5048,20,76,84,72,18.9,1
STU5049,20,50,50,61,5.0,1
STU5050,15,62,66,66,13.5,1
STU5051,19,61,66,68,17.6,1
STU5052,18,96,82,74,24.9,1
STU5053,17,43,40,57,5.2,0
STU5054,18,70,72,66,17.5,1
STU5055,17,51,48,60,6.4,1
STU5056,17,71,75,69,15.0,1
STU5057,21,100,81,81,24.2,1
STU5058,17,78,78,74,18.8,1
STU5059,21,61,72,63,18.5,1
STU5060,18,62,83,76,17.9,1
STU5061,21,89,84,76,22.0,1
STU5062,18,70,63,64,16.4,1
STU5063,16,62,60,55,11.7,1
STU5064,15,42,44,50,2.0,0
STU5065,20,96,82,82,24.7,1
STU5066,17,58,53,58,8.3,1
STU5067,17,62,63,58,7.5,1
STU5068,20,66,68,72,18.7,1
STU5069,20,62,65,67,13.7,1
STU5070,20,96,92,85,24.3,1
STU5071,16,32,56,52,6.3,0
STU5072,15,87,80,78,24.0,1
STU5073,21,80,85,73,19.1,1
STU5074,20,50,57,51,6.4,1
STU5075,15,91,75,79,21.9,1
STU5076,16,48,59,63,11.2,1
STU5077,18,83,91,75,23.4,1
STU5078,16,47,49,53,3.6,0
STU5079,21,66,57,62,13.4,1
STU5080,15,97,71,69,20.5,1
STU5081,19,65,57,55,10.2,1
STU5082,17,53,51,54,7.2,1
STU5083,19,55,57,59,6.8,1
STU5084,21,83,78,69,20.2,1
STU5085,21,49,45,57,6.7,1
STU5086,17,76,70,74,21.8,1
STU5087,20,64,72,70,15.2,1
STU5088,20,31,39,50,3.7,0
STU5089,18,62,47,50,3.4,1
STU5090,21,55,68,70,19.1,1
STU5091,18,72,76,72,20.3,1
STU5092,18,64,65,51,10.5,1
STU5093,15,74,86,70,19.6,1
STU5094,21,48,56,56,8.8,1
STU5095,18,74,90,74,23.9,1
STU5096,15,90,92,79,23.9,1
STU5097,19,77,85,65,20.5,1
STU5098,16,62,51,66,12.0,1
STU5099,18,60,62,68,12.2,1
STU5100,15,62,83,60,14.6,1
STU5101,21,64,64,63,13.3,1
STU5102,17,77,78,77,19.9,1
STU5103,20,52,59,61,7.4,1
STU5104,17,44,36,50,2.4,0
STU5105,21,53,64,61,9.5,1
STU5106,16,92,80,73,23.8,1
STU5107,20,52,49,56,5.9,1
STU5108,19,81,82,64,20.5,1
STU5109,20,88,87,74,20.5,1
STU5110,21,78,83,62,18.2,1
STU5111,18,78,92,84,24.0,1
STU5112,20,63,61,53,11.8,1
STU5113,16,80,82,73,24.3,1
STU5114,17,70,74,69,16.3,1
STU5115,15,37,42,53,2.8,0
STU5116,20,83,78,83,23.4,1
STU5117,19,80,85,81,23.4,1
STU5118,17,83,88,78,23.4,1
STU5119,21,72,78,72,17.6,1
STU5120,20,54,48,51,8.4,1
STU5121,21,54,63,56,9.8,1
STU5122,16,57,52,49,5.6,1
STU5123,21,63,53,60,9.4,1
STU5124,16,75,70,65,15.1,1
STU5125,20,51,58,54,9.5,1
STU5126,20,66,72,70,14.4,1
STU5127,21,73,80,80,18.8,1
STU5128,18,73,72,74,18.7,1
STU5129,16,76,71,68,19.4,1
STU5130,15,72,81,71,21.1,1
STU5131,15,49,54,61,7.4,1
STU5132,19,60,57,58,6.2,1
STU5133,21,59,49,62,9.6,1
STU5134,21,41,69,65,8.6,1
STU5135,21,92,85,82,24.6,1
STU5136,16,66,70,63,15.9,1
STU5137,18,44,43,60,5.4,0
STU5138,15,68,78,74,19.3,1
STU5139,20,84,78,69,19.4,1
STU5140,19,71,68,70,14.6,1
STU5141,15,85,81,78,22.3,1
STU5142,21,71,87,66,19.7,1
STU5143,16,66,81,76,19.8,1
STU5144,17,62,66,70,18.1,1
STU5145,16,53,47,57,4.7,1
STU5146,16,38,50,49,4.4,0
STU5147,16,74,77,83,17.8,1
STU5148,18,83,89,76,21.7,1
STU5149,18,55,41,50,7.0,0
STU5150,19,73,71,70,22.4,1
STU5151,20,37,61,56,5.9,0
STU5152,21,74,61,63,15.7,1
STU5153,18,70,67,78,13.4,1
STU5154,17,59,47,52,7.3,1
STU5155,15,50,43,47,2.8,0
STU5156,20,81,75,77,23.8,1
STU5157,21,86,89,79,23.5,1
STU5158,17,52,50,58,7.5,1
STU5159,18,49,52,57,8.4,1
STU5160,16,73,77,67,17.7,1
STU5161,18,53,65,66,10.3,1
STU5162,17,67,51,53,10.9,1
STU5163,17,48,52,50,4.4,1
STU5164,18,89,92,84,24.3,1
STU5165,17,72,66,70,11.2,1
STU5166,17,98,83,85,24.8,1
STU5167,21,77,77,69,19.4,1
STU5168,16,51,44,63,8.5,1
STU5169,20,68,63,61,12.8,1
STU5170,15,100,82,85,24.0,1
STU5171,17,45,45,54,5.1,0
STU5172,16,41,50,54,8.0,0
STU5173,21,49,47,49,6.6,0
STU5174,15,57,61,58,12.4,1
STU5175,15,69,57,56,10.9,1
STU5176,16,66,65,47,6.9,1
STU5177,20,79,68,67,17.2,1
STU5178,21,65,65,60,10.2,1
STU5179,18,94,76,80,22.3,1
STU5180,15,54,52,56,7.8,1
STU5181,21,80,77,63,15.0,1
STU5182,16,86,70,75,20.6,1
STU5183,15,57,46,54,7.2,1
STU5184,19,49,54,52,5.3,1
STU5185,18,37,39,41,2.8,0
STU5186,15,78,81,78,22.5,1
STU5187,21,80,71,72,17.9,1
STU5188,18,72,70,67,16.4,1
STU5189,17,87,90,71,23.8,1
STU5190,21,59,54,63,9.4,1
STU5191,20,72,81,77,21.7,1
STU5192,20,68,78,67,19.2,1
STU5193,21,56,57,52,7.5,1
STU5194,17,41,58,64,6.4,1
STU5195,16,56,56,60,11.5,1
STU5196,16,73,81,65,18.9,1
STU5197,19,49,57,58,9.5,1
STU5198,16,59,71,57,14.6,1
STU5199,15,70,61,61,13.9,1
STU5200,19,54,67,56,14.1,1
STU5201,20,35,43,55,4.2,0
STU5202,15,64,60,59,9.0,1
STU5203,18,51,59,59,8.6,1
STU5204,21,43,53,63,4.2,1
STU5205,15,51,70,69,14.8,1
STU5206,15,78,79,81,23.4,1
STU5207,15,47,50,51,5.6,0
STU5208,19,43,48,49,4.0,0
STU5209,19,66,60,60,16.9,1
STU5210,16,100,89,74,24.2,1
STU5211,16,55,73,62,15.7,1
STU5212,20,54,59,65,8.9,1
STU5213,21,85,78,74,20.0,1
STU5214,15,99,92,78,24.9,1
STU5215,18,52,64,64,9.1,1
STU5216,15,46,70,60,13.0,1
STU5217,21,63,56,51,6.3,1
STU5218,19,38,38,50,3.1,0
STU5219,18,67,59,55,11.3,1
STU5220,21,62,64,69,13.7,1
STU5221,16,70,70,70,17.8,1
STU5222,18,55,42,62,8.7,1
STU5223,17,34,49,45,5.0,0
STU5224,19,55,50,58,6.0,1
STU5225,15,46,55,62,7.1,1
STU5226,15,63,58,66,13.8,1
STU5227,21,69,69,64,15.7,1
STU5228,16,79,68,65,16.3,1
STU5229,18,49,53,60,6.9,1
STU5230,15,67,70,60,15.2,1
STU5231,15,74,75,75,20.5,1
STU5232,15,43,62,59,8.7,1
STU5233,18,60,63,46,9.6,1
STU5234,16,58,62,64,11.6,1
STU5235,19,89,98,81,23.9,1
STU5236,21,56,56,55,9.4,1
STU5237,17,50,58,54,4.4,1
STU5238,20,87,85,79,22.6,1
STU5239,18,84,70,60,16.0,1
STU5240,21,61,66,64,14.8,1
STU5241,19,87,88,82,24.4,1
STU5242,16,47,70,65,11.2,1
STU5243,20,80,85,79,23.9,1
STU5244,17,79,75,70,19.9,1
STU5245,19,86,85,75,23.3,1
STU5246,20,58,62,62,10.9,1
STU5247,19,83,79,65,22.0,1
STU5248,17,66,66,66,15.4,1
STU5249,15,60,68,61,12.4,1
STU5250,17,56,52,37,7.8,0
STU5251,21,89,69,71,16.1,1
STU5252,16,55,63,55,9.2,1
STU5253,18,43,34,49,2.0,0
STU5254,21,63,78,61,15.8,1
STU5255,18,84,77,81,20.7,1
STU5256,21,81,61,54,14.1,1
STU5257,18,51,48,48,5.0,0
STU5258,21,82,83,72,21.0,1
STU5259,20,74,79,72,12.7,1
STU5260,19,50,49,55,5.8,1
STU5261,18,71,67,64,16.2,1
STU5262,19,77,72,78,17.9,1
STU5263,16,77,78,59,13.0,1
STU5264,16,76,77,69,21.1,1
STU5265,21,53,52,59,9.4,1
STU5266,19,72,74,75,21.3,1
STU5267,20,92,83,67,23.6,1
STU5268,17,57,57,61,8.5,1
STU5269,20,88,78,70,24.5,1
STU5270,21,82,76,82,19.3,1
STU5271,21,66,52,61,9.7,1
STU5272,19,69,73,71,17.4,1
STU5273,18,85,90,72,20.3,1
STU5274,15,70,58,62,13.6,1
STU5275,16,46,48,54,3.4,0
STU5276,17,76,72,73,19.7,1
STU5277,16,89,87,79,24.2,1
STU5278,20,70,77,76,19.3,1
STU5279,16,74,60,69,15.4,1
STU5280,18,61,54,57,5.3,1
STU5281,18,71,58,61,10.5,1
STU5282,21,41,56,56,8.7,1
STU5283,16,81,82,72,20.1,1
STU5284,21,67,67,71,13.7,1
STU5285,19,85,88,87,21.7,1
STU5286,21,59,49,54,8.7,1
STU5287,15,94,82,70,23.6,1
STU5288,19,85,72,68,22.0,1
STU5289,17,81,74,71,23.2,1
STU5290,16,72,72,69,16.6,1
STU5291,16,36,57,44,3.3,0
STU5292,17,84,65,77,23.3,1
STU5293,17,45,52,51,6.2,0
STU5294,16,97,92,76,24.8,1
STU5295,16,87,80,79,23.8,1
STU5296,18,40,59,50,5.2,0
STU5297,20,61,58,50,7.4,1
STU5298,15,32,46,50,3.4,0
STU5299,15,70,76,72,17.1,1
STU5300,20,58,54,52,9.6,1
STU5301,21,82,77,77,18.7,1
STU5302,16,88,79,69,19.1,1
STU5303,15,50,67,64,14.4,1
STU5304,15,57,47,43,5.5,0
STU5305,19,52,61,69,12.0,1
STU5306,15,56,46,50,6.4,1
STU5307,15,70,71,66,14.5,1
STU5308,20,63,68,55,11.9,1
STU5309,16,40,46,50,3.4,0
STU5310,21,71,71,67,17.2,1
STU5311,16,85,83,77,23.4,1
STU5312,18,67,63,62,14.3,1
STU5313,16,58,59,60,10.0,1
STU5314,16,52,55,60,9.9,1
STU5315,20,73,65,65,13.1,1
STU5316,16,83,68,67,18.7,1
STU5317,15,61,69,72,17.6,1
STU5318,15,72,68,72,17.0,1
STU5319,20,72,46,61,9.9,1
STU5320,16,92,86,80,23.3,1
STU5321,20,92,78,74,21.1,1
STU5322,16,54,51,56,8.3,1
STU5323,21,82,78,72,24.2,1
STU5324,18,53,48,43,5.3,0
STU5325,16,54,60,63,11.0,1
STU5326,19,38,50,43,2.9,0
STU5327,16,52,35,59,4.3,0
STU5328,18,57,58,56,11.0,1
STU5329,17,62,69,50,8.0,1
STU5330,19,48,54,60,11.2,1
STU5331,20,74,67,79,17.1,1
STU5332,15,55,67,68,16.4,1
STU5333,18,61,53,58,11.6,1
STU5334,18,42,43,47,3.1,0
STU5335,21,78,75,66,19.4,1
STU5336,21,51,47,59,10.1,1
STU5337,20,48,40,52,4.3,0
STU5338,16,81,86,69,21.1,1
STU5339,20,30,51,48,2.2,0
STU5340,21,84,78,80,21.2,1
STU5341,16,59,48,54,5.8,1
STU5342,19,71,66,74,19.2,1
STU5343,16,72,72,60,14.1,1
STU5344,15,64,70,66,14.8,1
STU5345,15,49,50,51,2.2,1
STU5346,15,90,80,81,22.9,1
STU5347,20,65,64,73,15.6,1
STU5348,16,78,69,70,16.3,1
STU5349,19,53,59,58,5.9,1
STU5350,20,47,59,52,8.2,1
STU5351,19,49,77,58,13.6,1
STU5352,20,77,55,65,13.9,1
STU5353,15,67,68,71,18.1,1
STU5354,21,79,83,74,22.1,1
STU5355,19,73,68,69,16.1,1
STU5356,19,98,80,81,23.9,1
STU5357,20,64,63,60,13.1,1
STU5358,15,88,88,78,24.5,1
STU5359,19,81,91,74,22.8,1
STU5360,16,74,71,71,17.1,1
STU5361,21,75,65,71,15.8,1
STU5362,16,59,65,54,8.7,1
STU5363,15,78,58,58,11.0,1
STU5364,17,79,74,73,20.6,1
STU5365,18,54,52,71,7.6,1
STU5366,15,84,84,71,21.7,1
STU5367,20,65,72,78,19.7,1
STU5368,17,47,62,64,12.5,1
STU5369,19,79,73,83,21.5,1
STU5370,19,62,59,61,10.3,1
STU5371,19,57,63,66,12.9,1
STU5372,18,66,66,65,16.3,1
STU5373,20,49,57,67,9.2,1
STU5374,21,34,38,45,3.5,0
STU5375,20,67,63,63,16.2,1
STU5376,20,34,50,53,5.5,0
STU5377,20,71,62,64,18.0,1
STU5378,19,68,65,71,16.3,1
STU5379,17,70,64,62,12.8,1
STU5380,20,81,75,65,19.0,1
STU5381,19,74,78,63,17.5,1
STU5382,20,62,51,60,12.3,1
STU5383,20,95,98,90,24.9,1
STU5384,18,55,71,60,11.7,1
STU5385,15,54,68,72,13.4,1
STU5386,17,59,68,55,9.5,1
STU5387,18,35,36,47,3.8,0
STU5388,15,82,87,77,22.9,1
STU5389,16,32,47,48,4.3,0
STU5390,17,78,66,72,17.6,1
STU5391,21,41,53,49,5.9,0
STU5392,21,38,45,54,4.2,0
STU5393,17,32,47,51,5.9,0
STU5394,17,33,37,39,2.8,0
STU5395,15,78,86,77,24.1,1
STU5396,16,38,56,55,6.5,0
STU5397,17,85,86,83,23.9,1
STU5398,16,75,77,71,16.1,1
STU5399,16,84,78,69,21.0,1
STU5400,17,79,83,74,20.0,1
STU5401,18,83,84,72,22.0,1
STU5402,15,42,59,61,7.8,1
